pos_001;0.0103901159281,0.461878122756,0.0136596065229;0.534429625002,0.507230178767,0.0161231555216;0.0396245611771,0.484489103767,0.00550334485986;0.504066873071,0.517158909804,0.014545348395;0.03;0.0007882118225097656
pos_001;0.011385195507,0.461931691972,0.0137010098168;0.53488875601,0.50639709998,0.0161083833401;0.0400423777824,0.484221625472,0.0053315835533;0.50431876635,0.516458527401,0.0146642088765;0.03;0.0012407302856445312
pos_001;0.0130950474808,0.464148027232,0.0136185369317;0.536212833317,0.506485494728,0.0163872804439;0.0414224779929,0.485667455492,0.00554120725503;0.505685572029,0.516347111551,0.0148726023396;0.03;0.0008268356323242188
pos_001;0.0121599688324,0.463124236847,0.0128480857643;0.5299955232,0.509008297909,0.0165742986931;0.0427046863893,0.486833026211,0.00546940080076;0.498489674683,0.518813470936,0.0149250567568;0.03;0.0007288455963134766
pos_001;0.0108458784775,0.461413141051,0.0134955967921;0.534649582727,0.507157349566,0.0163377363343;0.0367686501313,0.481171964031,0.00550085210208;0.504311966808,0.516846913582,0.0147274602466;0.03;0.0007622241973876953
pos_001;0.0107535051752,0.461793870448,0.0139237477316;0.534130734667,0.507509405965,0.0165416231328;0.0397018828402,0.484298021241,0.00548253111634;0.503686453669,0.517085824109,0.0148603043931;0.03;0.0016198158264160156
pos_001;0.0104394369158,0.462234089674,0.0140809967969;0.534941656392,0.507261429664,0.0165393151222;0.039740688918,0.484850858747,0.00561837214012;0.504616090077,0.516846304469,0.0148130006701;0.03;0.001201629638671875
pos_001;0.0110053952623,0.46181181704,0.0132874410243;0.535997043523,0.506820757615,0.0167352858131;0.0392960008774,0.484108029253,0.00481033942496;0.504950381401,0.516662878276,0.0149255835185;0.03;0.0007793903350830078
pos_001;0.0115444023429,0.462630530989,0.0136109905438;0.534449874337,0.507743340185,0.0161250857981;0.0398315005239,0.484542562451,0.00537251941456;0.5038168286,0.517435770219,0.0145439236928;0.03;0.0008757114410400391
pos_001;0.00972400377144,0.461681532678,0.0142766907371;0.534945115754,0.50713868255,0.0162793285842;0.0356990620496,0.481299627052,0.00629162149854;0.504558935243,0.516886076997,0.014665893538;0.03;0.0007936954498291016
pos_001;0.00933126298338,0.460934520515,0.0148798648033;0.534227009373,0.506838798732,0.0165122600762;0.0354722732699,0.48093633369,0.00670218601271;0.503642422431,0.516744048323,0.0148597059955;0.03;0.0009016990661621094
pos_001;0.0125958360854,0.463353601298,0.0140646242496;0.535808068604,0.506794225641,0.0162973753241;0.041130470271,0.48552385293,0.00565081652821;0.50499473646,0.516894039835,0.0146617457835;0.03;0.0016608238220214844
pos_001;0.0115285371184,0.463108169218,0.0137356365242;0.534529693934,0.507130950999,0.016545387162;0.039694229716,0.484742962172,0.00542601906741;0.503989726574,0.517114246297,0.0147251324215;0.03;0.0007767677307128906
