pos_000;0.5680357140751373,0.26392395657615486,0.015199627729540865;0.00708168560174649,0.3638865545805218,0.010158123118806817;0.53376193713053,0.29680969278133496,0.01515863621432928;0.043798363084532915,0.38905624976419134,0.005136274707024417;0.03;0.016713857650756836
pos_000;0.5722402159693994,0.2673675799944124,0.01904094702055753;0.008009627810602687,0.3725692515513738,0.007151428581806396;0.546303137117344,0.28690328696764233,0.014976724285085544;0.04264319042334341,0.38986625192873026,0.007827624983176656;0.03;0.014814138412475586
pos_000;0.5645975121944942,0.27797904269972895,0.022624076883578814;0.01755816532668275,0.37786905551416167,0.007009178434543184;0.5357966191353268,0.2954147373661868,0.015263895353387477;0.057516760160574776,0.39462690976810755,0.006086597579348781;0.03;0.021770954132080078
pos_000;0.5700305599287646,0.27281523964282695,0.021955798428190454;0.013832340301543289,0.3763182827343096,0.006239576875266883;0.5410134623104286,0.29231693108159396,0.01611337427466673;0.04626067573680667,0.39464115580787923,0.013367218480473675;0.03;0.020006656646728516
pos_000;0.021924108690329847,0.3799679901943648,0.007046621209627069;0.5653528632526698,0.2700850861755206,0.013283313681401399;0.059273945331369676,0.3942958284090804,0.007499867712810211;0.5390891297974851,0.29230441787828704,0.015572585014941142;0.03;0.015794754028320312
pos_000;0.01876330013840763,0.36632607356454283,0.01600880850199654;0.5680357140751373,0.26392395657615486,0.015199627729540865;0.05205329220931004,0.39201351320015143,0.006002774145368095;0.5393561752115209,0.2923797582074411,0.015157657465734239;0.03;0.017444610595703125
pos_000;0.027997849080358822,0.38074057291404845,0.010302366796462514;0.5641707721671075,0.2713984795880797,0.014174839465315947;0.06228325577591351,0.395532779462244,0.007404896304937195;0.5373477493063298,0.29440660239100147,0.014489216049741682;0.03;0.016072988510131836
pos_000;0.5716320013349446,0.270044725667589,0.022566595387892796;0.010006075162746625,0.3773642771745944,0.009030714803523854;0.543446918959257,0.28899968924377856,0.015308467339231654;0.03878803860558183,0.38751321387538246,0.007006966894346017;0.03;0.021862506866455078
pos_000;0.5615207294762701,0.27423572107768374,0.014743266975341174;0.004475366021274352,0.3771300818961708,0.010364785123134435;0.5346887754398613,0.29608958715037637,0.014727218298584602;0.03826501261783544,0.3871512289720883,0.005917676513348541;0.03;0.020068645477294922
pos_000;0.03212311367537016,0.3836913575543379,0.008351257136536228;0.5628799258107928,0.275707383879118,0.014957240610351918;0.06490544304721924,0.39753623191261017,0.0070008558281837606;0.5351168315130856,0.29536664104276034,0.015193827908672283;0.03;0.016117095947265625
pos_000;0.023914371762558867,0.38092779632244744,0.0056106860349586785;0.5684370234777586,0.2624537184236746,0.01668690104230186;0.06010531370874175,0.3960392414139451,0.007839959882223135;0.5427177659436375,0.2901155983517071,0.0145620692720414;0.03;0.015987157821655273
pos_000;0.5647937144794893,0.2772625257146433,0.023382870963459867;0.0028297455505082447,0.360854129511257,0.012012605574416857;0.5349035089926034,0.2968916702477903,0.014126970412354759;0.03390722254466136,0.3862961911397982,0.00829429793363203;0.03;0.01503896713256836
pos_000;0.5636812254431487,0.27081086186374026,0.014903826009271592;0.008009627810602687,0.3725692515513738,0.007151428581806396;0.5390216851367896,0.2935595843569115,0.013968175463147724;0.03766823060554825,0.3870427799648587,0.0053667272177450875;0.03;0.01613759994506836
pos_000;0.03339654741965806,0.3847873600867382,0.006885341017866975;0.5676343927124097,0.26539423854571065,0.013712310092010516;0.07757460672051114,0.39950034288905906,0.00863139115354683;0.5383622497923515,0.29360807402406447,0.014676833095860806;0.03;0.018204927444458008
pos_000;0.06369509829109718,0.3955110645132798,0.007676818682882003;0.5722402159693994,0.2673675799944124,0.01904094702055753;0.0906843851276829,0.4056782484708028,0.00730603567362037;0.5449836394079018,0.28801071684597235,0.014881745413466207;0.03;0.015738248825073242
